IdNalazistaOp;OpisNalazista;OznKoord;IdOpazanja;NazKlase;OznKoord;HTRS96_X;HTRS96_Y;Nesigurnost
339730;Korita, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125002;19749;Quercus petraea (Mattuschka) Liebl.;XY.125002;426552.5533;4995543.7844;25.0000
339737;Cerovac Nikšički, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125005;19752;Quercus petraea (Mattuschka) Liebl.;XY.125005;426670.4476;5000614.4253;25.0000
339740;Mala Melnica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125006;19753;Quercus petraea (Mattuschka) Liebl.;XY.125006;426557.1296;4993947.2475;25.0000
339744;Debela glava, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125008;19755;Quercus petraea (Mattuschka) Liebl.;XY.125008;426754.9309;5003756.9852;25.0000
339753;Cerovac, Rudine, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125011;19758;Quercus petraea (Mattuschka) Liebl.;XY.125011;426750.2740;5001950.8672;25.0000
339771;Slunjske šume, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125021;19766;Quercus petraea (Mattuschka) Liebl.;XY.125021;426761.5120;4995251.4614;25.0000
339777;Vrtače, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125023;19768;Quercus petraea (Mattuschka) Liebl.;XY.125023;426952.4247;5003951.6129;25.0000
339783;Drenova glava, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125026;19770;Quercus petraea (Mattuschka) Liebl.;XY.125026;426962.5034;5003556.8189;25.0000
339797;Donje Taborište, Gornje Taborište, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125032;19776;Quercus petraea (Mattuschka) Liebl.;XY.125032;426936.4951;4999346.2005;25.0000
339845;Jelvik, Ravnice, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125052;19794;Quercus petraea (Mattuschka) Liebl.;XY.125052;427257.2107;5002352.7104;25.0000
339852;Slunjske šume, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125055;19797;Quercus petraea (Mattuschka) Liebl.;XY.125055;427151.8260;4994946.7346;25.0000
339856;Jelvik, Ravnice, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125056;19798;Quercus petraea (Mattuschka) Liebl.;XY.125056;427297.5279;5002648.8417;25.0000
339912;Slunjske šume, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125080;19822;Quercus petraea (Mattuschka) Liebl.;XY.125080;427355.2496;4994748.4077;25.0000
339986;Slunjske šume, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125112;19853;Quercus petraea (Mattuschka) Liebl.;XY.125112;427753.6352;4999461.2600;25.0000
339993;Lipovlje, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125115;19856;Quercus petraea (Mattuschka) Liebl.;XY.125115;427845.4331;5002833.6228;25.0000
340013;Mala Melnica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125124;19865;Quercus petraea (Mattuschka) Liebl.;XY.125124;427844.9119;4995158.1618;25.0000
340042;Nikšić, Gornje Taborište, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125135;19876;Quercus petraea (Mattuschka) Liebl.;XY.125135;428441.9614;4998845.5264;25.0000
340066;Slunjske šume, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125144;19885;Quercus petraea (Mattuschka) Liebl.;XY.125144;428850.1410;4998043.8500;25.0000
340118;Trkelice, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125167;19908;Quercus petraea (Mattuschka) Liebl.;XY.125167;412458.6555;5041457.8682;25.0000
340124;Bileš, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125170;19911;Quercus petraea (Mattuschka) Liebl.;XY.125170;412547.7486;5040556.6221;25.0000
340137;Bileš, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125175;19916;Quercus petraea (Mattuschka) Liebl.;XY.125175;412654.5587;5040465.4365;25.0000
340152;Straža, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125181;19922;Quercus petraea (Mattuschka) Liebl.;XY.125181;412751.7547;5040757.7321;25.0000
340161;Straža, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125185;19926;Quercus petraea (Mattuschka) Liebl.;XY.125185;412850.6689;5040760.3926;25.0000
340164;Straža, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125186;19927;Quercus petraea (Mattuschka) Liebl.;XY.125186;412849.8714;5040658.3337;25.0000
338646;Straža, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125193;19299;Quercus petraea (Mattuschka) Liebl.;XY.125193;413054.1804;5040957.5582;25.0000
340186;Straža, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125198;19938;Quercus petraea (Mattuschka) Liebl.;XY.125198;413151.5721;5040957.6809;25.0000
297047;Bukovlje, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116139;15066;Fagus sylvatica L.;XY.116139;421649.2830;5044055.8966;25.0000
297068;Dugi Vrh, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116151;15078;Fagus sylvatica L.;XY.116151;422851.3108;5044952.5821;25.0000
297072;Dugi Vrh, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116153;15080;Fagus sylvatica L.;XY.116153;423260.6901;5045142.3811;25.0000
297085;Kuzinci, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116161;15088;Fagus sylvatica L.;XY.116161;424055.7324;5045455.0377;25.0000
297086;Kuzinci, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116162;15089;Fagus sylvatica L.;XY.116162;423849.6382;5045365.9143;25.0000
297087;Kuzinci, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116163;15090;Fagus sylvatica L.;XY.116163;423857.2957;5045258.2639;25.0000
297100;Rebar, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116171;15098;Fagus sylvatica L.;XY.116171;422155.2216;5044452.7978;25.0000
297102;Rebar, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116172;15099;Fagus sylvatica L.;XY.116172;422256.6411;5044451.9253;25.0000
297130;Zadobarje, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116189;15116;Fagus sylvatica L.;XY.116189;420852.7113;5042765.4203;25.0000
297131;Zadobarje, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116190;15117;Fagus sylvatica L.;XY.116190;420748.6462;5042656.2139;25.0000
297171;Kostanovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116214;15141;Fagus sylvatica L.;XY.116214;410014.7555;5043123.6928;25.0000
297321;Djedak, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116279;15203;Fagus sylvatica L.;XY.116279;470363.5429;5112877.8876;25.0000
297364;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116299;15223;Fagus sylvatica L.;XY.116299;471570.4870;5113774.0702;25.0000
297369;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116301;15225;Fagus sylvatica L.;XY.116301;471670.2143;5113772.3178;25.0000
297372;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116302;15226;Fagus sylvatica L.;XY.116302;472065.7011;5113470.4604;25.0000
297374;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116303;15227;Fagus sylvatica L.;XY.116303;471762.1132;5113675.5428;25.0000
297382;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116307;15231;Fagus sylvatica L.;XY.116307;471862.2028;5113672.1186;25.0000
297416;Minđurlovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116321;15245;Fagus sylvatica L.;XY.116321;470762.9361;5112671.8777;25.0000
297418;Minđurlovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116322;15246;Fagus sylvatica L.;XY.116322;470765.2015;5112871.3054;25.0000
297421;Minđurlovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116323;15247;Fagus sylvatica L.;XY.116323;470661.2756;5112971.4287;25.0000
297455;Rakita, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116334;15258;Fagus sylvatica L.;XY.116334;470967.6537;5112871.4755;25.0000
297479;Visec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116344;15268;Fagus sylvatica L.;XY.116344;473865.0138;5107071.7022;25.0000
297506;Visec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116355;15279;Fagus sylvatica L.;XY.116355;473462.8910;5106971.9090;25.0000
297513;Visec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116358;15282;Fagus sylvatica L.;XY.116358;473567.4179;5106969.3436;25.0000
297517;Visec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116360;15284;Fagus sylvatica L.;XY.116360;473371.0815;5106970.7754;25.0000
297536;Visec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116370;15293;Fagus sylvatica L.;XY.116370;473768.1761;5106872.0032;25.0000
297541;Visec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116373;15296;Fagus sylvatica L.;XY.116373;473164.7291;5106870.6307;25.0000
297561;Djedak, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116384;15307;Fagus sylvatica L.;XY.116384;470561.7375;5113173.5995;25.0000
297564;Djedak, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116385;15308;Fagus sylvatica L.;XY.116385;470461.0609;5113371.9650;25.0000
297571;Djedak, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116388;15311;Fagus sylvatica L.;XY.116388;470362.3949;5113271.3676;25.0000
297614;Minđurlovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116409;15332;Fagus sylvatica L.;XY.116409;470563.0088;5113374.3350;25.0000
297618;Minđurlovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116411;15334;Fagus sylvatica L.;XY.116411;470761.9020;5113277.7347;25.0000
315262;Pribić (Plešivičko prigorje - okolica Jastrebarskog), okopavinska oranica - kukuruz;XY.118601;16244;Ambrosia artemisiifolia L.;XY.118601;424724.4781;5059063.6314;25.0000
315228;Petrovina (Plešivičko prigorje - okolica Jastrebarskog), okopavinska oranica - kukuruz;XY.118604;16242;Ambrosia artemisiifolia L.;XY.118604;428598.3643;5059281.1359;25.0000
311173;Zdihovo (Plešivičko prigorje - okolica Jastrebarskog), zapušteni vinograd;XY.118612;16238;Ambrosia artemisiifolia L.;XY.118612;434412.0568;5061499.6832;25.0000
311232;Botrychium matricariifolium na području NP Risnjak, projekt DZZP-a, staza Razloge - izvor Kupe;XY.118621;16666;Fagus sylvatica L.;XY.118621;359296.8475;5039945.9383;25.0000
311245;Gorski kotar, Razloški Okrug, uz cestu za Razloge, opažanje obavili Lj. Borovečki-Voska i D. Šincek;XY.118625;16667;Fagus sylvatica L.;XY.118625;360778.3182;5037635.3643;25.0000
311376;Medvednica, zapad;XY.118633;16673;Fagus sylvatica L.;XY.118633;449696.4999;5077488.6638;25.0000
339476;Obajdinova glavica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.124886;19643;Fagus sylvatica L.;XY.124886;425463.1795;4995653.0433;25.0000
339500;Obajdinova glavica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.124898;19654;Fagus sylvatica L.;XY.124898;425547.2359;4995624.7951;25.0000
339549;Obajdinova glavica, Puharica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.124918;19672;Fagus sylvatica L.;XY.124918;425751.7301;4995549.8435;25.0000
339656;Korita, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.124964;19714;Fagus sylvatica L.;XY.124964;426349.4010;4995444.1096;25.0000
293799;Lug, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.114553;13530;Carpinus betulus L.;XY.114553;406945.7297;5017245.2203;25.0000
293832;Mrastik, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.114570;13547;Carpinus betulus L.;XY.114570;406640.1646;5016762.5489;25.0000
293973;Dočić, Potoci, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.114653;13630;Carpinus betulus L.;XY.114653;405370.8444;5018735.0259;25.0000
294004;Lug, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.114665;13642;Carpinus betulus L.;XY.114665;407256.4757;5017763.2405;25.0000
294016;Lug, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.114671;13648;Carpinus betulus L.;XY.114671;407946.3399;5017251.3638;25.0000
294057;Rašljak, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.114691;13668;Carpinus betulus L.;XY.114691;406340.9751;5019751.5531;25.0000
294059;Rašljak, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.114692;13669;Carpinus betulus L.;XY.114692;406350.4616;5019655.1696;25.0000
294102;Bukovlje, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.114713;13690;Carpinus betulus L.;XY.114713;422066.1935;5044050.1264;25.0000
294104;Bukovlje, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.114714;13691;Carpinus betulus L.;XY.114714;422155.1112;5043857.4771;25.0000
294116;Katalinke, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.114718;13695;Carpinus betulus L.;XY.114718;422151.1632;5043451.6871;25.0000
294128;Katalinke, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.114725;13702;Carpinus betulus L.;XY.114725;422353.2371;5043356.8175;25.0000
294152;Stonovićka, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.114737;13714;Carpinus betulus L.;XY.114737;422251.1738;5042457.6301;25.0000
294172;Stonovićka, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.114747;13724;Carpinus betulus L.;XY.114747;422350.7486;5042858.5124;25.0000
294174;Stonovićka, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.114748;13725;Carpinus betulus L.;XY.114748;422448.4337;5042364.9978;25.0000
294187;Stonovićka, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.114752;13729;Carpinus betulus L.;XY.114752;422644.4896;5042861.2666;25.0000
294296;Maurinka, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.114807;13783;Carpinus betulus L.;XY.114807;420553.4733;5045858.7114;25.0000
294327;Metuljska Draga, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.114823;13799;Carpinus betulus L.;XY.114823;420155.2367;5045561.7454;25.0000
294364;Stonovićka, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.114839;13815;Carpinus betulus L.;XY.114839;422752.6040;5042562.0029;25.0000
294385;Višno, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.114847;13823;Carpinus betulus L.;XY.114847;423059.4720;5041165.0424;25.0000
294429;Vršić, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.114863;13839;Carpinus betulus L.;XY.114863;408091.6524;5044348.3361;25.0000
294621;Glavice, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.114957;13933;Carpinus betulus L.;XY.114957;409661.7174;5042636.5936;25.0000
294654;Planina, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.114972;13948;Carpinus betulus L.;XY.114972;411638.1056;5040791.8178;25.0000
294708;Pod Vršić, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.114990;13966;Carpinus betulus L.;XY.114990;408925.2178;5044937.6414;25.0000
294743;Rebar, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115007;13983;Carpinus betulus L.;XY.115007;409506.9206;5044231.0621;25.0000
294769;Rebar, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115018;13994;Carpinus betulus L.;XY.115018;409410.7419;5044329.5590;25.0000
294786;Veliki Cerovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115024;14000;Carpinus betulus L.;XY.115024;409583.6959;5044128.8804;25.0000
294992;Glavice, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115125;14100;Carpinus betulus L.;XY.115125;410266.2476;5042217.6081;25.0000
295012;Kunić, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115137;14112;Carpinus betulus L.;XY.115137;409465.9123;5042326.6438;25.0000
295016;Kunić, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115139;14114;Carpinus betulus L.;XY.115139;409369.5550;5042423.7470;25.0000
295025;Kunić, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115142;14117;Carpinus betulus L.;XY.115142;409646.8909;5042508.9174;25.0000
295041;Pod Vršić, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115149;14124;Carpinus betulus L.;XY.115149;408216.8998;5044449.8614;25.0000
295066;Rebar, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115160;14135;Carpinus betulus L.;XY.115160;408346.1926;5044353.3020;25.0000
295095;Gornje Dubrave, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115169;14144;Carpinus betulus L.;XY.115169;404152.7630;5020353.7172;25.0000
295103;Kukačinke, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115173;14148;Carpinus betulus L.;XY.115173;404350.1791;5019157.2585;25.0000
295109;Kukačinke, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115176;14151;Carpinus betulus L.;XY.115176;404359.4500;5019065.6554;25.0000
295120;Kukačinke, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115180;14155;Carpinus betulus L.;XY.115180;404451.1245;5019152.9608;25.0000
295139;Matoševka, Vodenjača, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115190;14164;Carpinus betulus L.;XY.115190;405851.9094;5022562.0051;25.0000
295140;Matoševka, Vodenjača, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115191;14165;Carpinus betulus L.;XY.115191;405750.1807;5022754.1177;25.0000
295151;Matoševka, Vodenjača, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115198;14171;Carpinus betulus L.;XY.115198;405950.6260;5022054.0687;25.0000
343152;Ošljak, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126467;21191;Carpinus betulus L.;XY.126467;313832.8922;5038657.3149;25.0000
343165;Ravnice, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126472;21196;Carpinus betulus L.;XY.126472;314633.0465;5038757.3342;25.0000
343342;Maj, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.126539;21263;Carpinus betulus L.;XY.126539;315333.1814;5039857.5464;25.0000
339746;Čavračka, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125009;19756;Fagus sylvatica L.;XY.125009;426754.0440;5003554.3626;25.0000
296644;Brezovi Rebar, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115950;14885;Fagus sylvatica L.;XY.115950;423153.6636;5044354.6837;25.0000
296667;Bukovlje, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115962;14897;Fagus sylvatica L.;XY.115962;421549.3909;5044359.6399;25.0000
296680;Kuzinci, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115971;14906;Fagus sylvatica L.;XY.115971;423954.7996;5045661.9944;25.0000
296683;Kuzinci, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115973;14908;Fagus sylvatica L.;XY.115973;423654.7927;5045865.2496;25.0000
296684;Kuzinci, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115974;14909;Fagus sylvatica L.;XY.115974;423658.6120;5045662.3180;25.0000
296685;Kuzinci, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115975;14910;Fagus sylvatica L.;XY.115975;423649.1474;5045461.8456;25.0000
296697;Slime, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115982;14917;Fagus sylvatica L.;XY.115982;421853.7240;5046758.8851;25.0000
296749;Kamen, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116002;14936;Fagus sylvatica L.;XY.116002;419655.7701;5049769.0888;25.0000
296777;Kolosiki, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116014;14948;Fagus sylvatica L.;XY.116014;419962.9617;5051454.1519;25.0000
296783;Ljeskovac, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116017;14951;Fagus sylvatica L.;XY.116017;422863.3297;5055960.3481;25.0000
296821;Vražja draga, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116038;14965;Fagus sylvatica L.;XY.116038;422859.6480;5055552.9491;25.0000
296827;Vušivac, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116039;14966;Fagus sylvatica L.;XY.116039;420358.0978;5049561.9364;25.0000
296867;Županički Brijeg, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116055;14982;Fagus sylvatica L.;XY.116055;423058.9721;5055660.4429;25.0000
296869;Županički Brijeg, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116056;14983;Fagus sylvatica L.;XY.116056;423050.9547;5055861.3750;25.0000
296973;Rebar, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116103;15030;Fagus sylvatica L.;XY.116103;409110.0507;5044336.2233;25.0000
296976;Rebar, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116104;15031;Fagus sylvatica L.;XY.116104;409110.3608;5044434.6566;25.0000
297012;Lom, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116122;15049;Fagus sylvatica L.;XY.116122;315402.7343;5031925.4411;25.0000
297022;Bešćenke, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116127;15054;Fagus sylvatica L.;XY.116127;423850.4368;5044959.0517;25.0000
297082;Kostanji, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116159;15086;Fagus sylvatica L.;XY.116159;420954.3960;5042867.9550;25.0000
297096;Oboge, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116169;15096;Fagus sylvatica L.;XY.116169;422853.9170;5046358.8080;25.0000
297098;Priselci, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116170;15097;Fagus sylvatica L.;XY.116170;421653.6855;5046558.8465;25.0000
297114;Rebar, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116178;15105;Fagus sylvatica L.;XY.116178;422655.4333;5044859.7481;25.0000
297116;Rebar, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116179;15106;Fagus sylvatica L.;XY.116179;422055.2401;5044661.7818;25.0000
297119;Strmac, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116182;15109;Fagus sylvatica L.;XY.116182;420948.3462;5043063.9479;25.0000
297257;Kruge - Goljak, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116253;15180;Fagus sylvatica L.;XY.116253;467119.8880;5094304.1067;25.0000
297264;Kruge - Goljak, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116255;15181;Fagus sylvatica L.;XY.116255;467110.3309;5093917.6417;25.0000
297281;Degačica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116262;15188;Fagus sylvatica L.;XY.116262;472765.1817;5113774.3977;25.0000
297355;Djedak, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116297;15221;Fagus sylvatica L.;XY.116297;469961.1575;5112669.7349;25.0000
297366;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116300;15224;Fagus sylvatica L.;XY.116300;471662.6600;5113676.5378;25.0000
297389;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116309;15233;Fagus sylvatica L.;XY.116309;472162.7125;5113666.9143;25.0000
297397;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116313;15237;Fagus sylvatica L.;XY.116313;471966.7466;5113773.0794;25.0000
297508;Visec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116356;15280;Fagus sylvatica L.;XY.116356;473663.8070;5106975.7126;25.0000
297523;Visec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116363;15286;Fagus sylvatica L.;XY.116363;473464.2138;5106868.0578;25.0000
297547;Djedak, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116377;15300;Fagus sylvatica L.;XY.116377;470231.5499;5112770.1169;25.0000
297565;Djedak, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116386;15309;Fagus sylvatica L.;XY.116386;470362.9843;5113172.9634;25.0000
297601;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116403;15326;Fagus sylvatica L.;XY.116403;471764.8859;5113573.6803;25.0000
297602;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116404;15327;Fagus sylvatica L.;XY.116404;472167.1798;5113571.8318;25.0000
297613;Minđurlovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116408;15331;Fagus sylvatica L.;XY.116408;470661.3369;5113178.3526;25.0000
297638;Sovjak, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116420;15343;Fagus sylvatica L.;XY.116420;474061.8647;5111972.1858;25.0000
340467;Grdun, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125355;20095;Fagus sylvatica L.;XY.125355;416653.0240;5045555.8558;25.0000
340478;Majur Pišćetki, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125366;20106;Fagus sylvatica L.;XY.125366;417252.3831;5047072.6399;25.0000
340484;Šušnjara, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.125372;20112;Fagus sylvatica L.;XY.125372;425355.8206;5004252.7691;25.0000
296619;Brezovi Rebar, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115941;14876;Carpinus betulus L.;XY.115941;422953.9208;5044057.4686;25.0000
296645;Brezovi Rebar, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115951;14886;Carpinus betulus L.;XY.115951;423161.2632;5044266.6596;25.0000
296663;Bukovlje, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115960;14895;Carpinus betulus L.;XY.115960;421647.7466;5044261.9852;25.0000
296711;Slime, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115987;14922;Carpinus betulus L.;XY.115987;422853.9169;5046658.8659;25.0000
296725;Strmac, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115992;14926;Carpinus betulus L.;XY.115992;421158.7642;5043561.0253;25.0000
296727;Strmac, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115993;14927;Carpinus betulus L.;XY.115993;421552.7830;5043249.1099;25.0000
296732;Strmac, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115996;14930;Carpinus betulus L.;XY.115996;421451.8430;5043364.7042;25.0000
296733;Velika Draga, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.115997;14931;Carpinus betulus L.;XY.115997;423563.4551;5046074.2829;25.0000
296786;Majer, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116019;14953;Carpinus betulus L.;XY.116019;422653.0672;5049763.6813;25.0000
296789;Majer, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116020;14954;Carpinus betulus L.;XY.116020;422863.8297;5049074.5399;25.0000
296797;Majer, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116024;14955;Carpinus betulus L.;XY.116024;422652.2264;5049266.3568;25.0000
296800;Majer, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116026;14956;Carpinus betulus L.;XY.116026;422649.7128;5049169.1701;25.0000
296802;Majer, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116027;14957;Carpinus betulus L.;XY.116027;422651.9027;5049052.5447;25.0000
296804;Osridak, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116028;14958;Carpinus betulus L.;XY.116028;422751.4376;5048958.9414;25.0000
